id,job_id,skill_name,domain,category
814,63,interpersonal,general,soft_skills
815,63,mentoring,general,soft_skills
816,64,communication,general,soft_skills
817,64,teamwork,general,soft_skills
818,64,problem solving,general,soft_skills
819,64,critical thinking,general,soft_skills
820,64,collaboration,general,soft_skills
821,65,communication,general,soft_skills
822,65,teamwork,general,soft_skills
823,65,problem solving,general,soft_skills
824,65,critical thinking,general,soft_skills
825,65,collaboration,general,soft_skills
826,66,communication,general,soft_skills
827,66,teamwork,general,soft_skills
828,66,problem solving,general,soft_skills
829,66,critical thinking,general,soft_skills
830,66,collaboration,general,soft_skills
831,67,compliance,cyber_security,concepts
832,67,communication,general,soft_skills
833,67,collaboration,general,soft_skills
834,67,attention to detail,general,soft_skills
835,67,interpersonal,general,soft_skills
836,67,organization,general,soft_skills
837,68,R,data_science,languages
838,68,Tableau,data_science,bi_tools
839,68,machine learning,data_science,concepts
840,68,communication,general,soft_skills
841,68,leadership,general,soft_skills
842,68,collaboration,general,soft_skills
843,68,analytical,general,soft_skills
844,68,organization,general,soft_skills
845,69,compliance,cyber_security,concepts
846,69,communication,general,soft_skills
847,69,teamwork,general,soft_skills
848,69,critical thinking,general,soft_skills
849,69,collaboration,general,soft_skills
850,69,attention to detail,general,soft_skills
851,69,interpersonal,general,soft_skills
852,70,problem solving,general,soft_skills
853,71,machine learning,data_science,concepts
854,71,communication,general,soft_skills
855,71,teamwork,general,soft_skills
856,71,problem solving,general,soft_skills
857,71,critical thinking,general,soft_skills
858,71,adaptability,general,soft_skills
859,71,collaboration,general,soft_skills
860,71,attention to detail,general,soft_skills
861,71,presentation,general,soft_skills
862,71,analytical,general,soft_skills
863,71,organization,general,soft_skills
864,72,Python,web_dev,languages
865,72,R,data_science,languages
866,72,machine learning,data_science,concepts
867,72,statistical analysis,data_science,concepts
868,72,Prisma,web_dev,databases
869,72,communication,general,soft_skills
870,72,collaboration,general,soft_skills
871,72,analytical,general,soft_skills
872,72,interpersonal,general,soft_skills
873,72,negotiation,general,soft_skills
874,72,mentoring,general,soft_skills
875,72,project management,general,soft_skills
876,73,machine learning,data_science,concepts
877,73,leadership,general,soft_skills
878,74,machine learning,data_science,concepts
879,74,leadership,general,soft_skills
880,75,Python,web_dev,languages
881,75,SQL,data_science,languages
882,75,Spark,data_science,big_data
883,75,Hadoop,data_science,big_data
884,75,Kafka,data_science,big_data
885,75,PostgreSQL,web_dev,databases
886,75,MySQL,web_dev,databases
887,75,MongoDB,web_dev,databases
888,75,Redis,web_dev,databases
889,75,Cassandra,data_science,databases
890,75,Oracle,data_science,databases
891,75,SQL Server,data_science,databases
892,75,machine learning,data_science,concepts
893,75,clustering,data_science,concepts
894,75,Docker,web_dev,devops_tools
895,75,Kubernetes,web_dev,devops_tools
896,75,AWS,web_dev,devops_tools
897,75,Ansible,web_dev,devops_tools
898,75,encryption,cyber_security,concepts
899,76,Python,web_dev,languages
900,76,SQL,data_science,languages
901,76,Spark,data_science,big_data
902,76,Hadoop,data_science,big_data
903,76,Kafka,data_science,big_data
904,76,PostgreSQL,web_dev,databases
905,76,MySQL,web_dev,databases
906,76,MongoDB,web_dev,databases
907,76,Redis,web_dev,databases
908,76,Cassandra,data_science,databases
909,76,Oracle,data_science,databases
910,76,SQL Server,data_science,databases
911,76,machine learning,data_science,concepts
912,76,clustering,data_science,concepts
913,76,Docker,web_dev,devops_tools
914,76,Kubernetes,web_dev,devops_tools
915,76,AWS,web_dev,devops_tools
916,76,Ansible,web_dev,devops_tools
917,76,encryption,cyber_security,concepts
918,77,Python,web_dev,languages
919,77,SQL,data_science,languages
920,77,Spark,data_science,big_data
921,77,Hadoop,data_science,big_data
922,77,Kafka,data_science,big_data
923,77,PostgreSQL,web_dev,databases
924,77,MySQL,web_dev,databases
925,77,MongoDB,web_dev,databases
926,77,Redis,web_dev,databases
927,77,Cassandra,data_science,databases
928,77,Oracle,data_science,databases
929,77,SQL Server,data_science,databases
930,77,machine learning,data_science,concepts
931,77,clustering,data_science,concepts
932,77,Docker,web_dev,devops_tools
933,77,Kubernetes,web_dev,devops_tools
934,77,AWS,web_dev,devops_tools
935,77,Ansible,web_dev,devops_tools
936,77,encryption,cyber_security,concepts
937,78,machine learning,data_science,concepts
938,78,statistical analysis,data_science,concepts
939,78,ETL,data_science,concepts
940,78,compliance,cyber_security,concepts
941,78,analytical,general,soft_skills
942,79,SQL,data_science,languages
943,79,machine learning,data_science,concepts
944,79,compliance,cyber_security,concepts
945,79,communication,general,soft_skills
946,79,leadership,general,soft_skills
947,79,critical thinking,general,soft_skills
948,79,collaboration,general,soft_skills
949,79,attention to detail,general,soft_skills
950,79,presentation,general,soft_skills
951,79,analytical,general,soft_skills
952,79,proactive,general,soft_skills
953,79,decision making,general,soft_skills
954,79,stakeholder management,general,soft_skills
955,79,project management,general,soft_skills
956,80,machine learning,data_science,concepts
957,80,statistical analysis,data_science,concepts
958,80,ETL,data_science,concepts
959,80,compliance,cyber_security,concepts
960,80,analytical,general,soft_skills
961,81,GCP,web_dev,devops_tools
962,81,interpersonal,general,soft_skills
963,82,GCP,web_dev,devops_tools
964,82,interpersonal,general,soft_skills
965,83,machine learning,data_science,concepts
966,83,statistical analysis,data_science,concepts
967,83,compliance,cyber_security,concepts
968,83,communication,general,soft_skills
969,83,leadership,general,soft_skills
970,83,collaboration,general,soft_skills
971,83,analytical,general,soft_skills
972,83,mentoring,general,soft_skills
973,84,machine learning,data_science,concepts
974,84,predictive modeling,data_science,concepts
975,84,compliance,cyber_security,concepts
976,84,communication,general,soft_skills
977,84,leadership,general,soft_skills
978,84,attention to detail,general,soft_skills
979,84,analytical,general,soft_skills
980,84,organization,general,soft_skills
981,84,agile,general,soft_skills
982,85,Python,web_dev,languages
983,85,R,data_science,languages
984,85,SQL,data_science,languages
985,85,Scala,data_science,languages
986,85,SAS,data_science,languages
987,85,Java,web_dev,languages
988,85,Tableau,data_science,bi_tools
989,85,Power BI,data_science,bi_tools
990,85,SSRS,data_science,bi_tools
991,85,SSIS,data_science,bi_tools
992,85,Spark,data_science,big_data
993,85,Hadoop,data_science,big_data
994,85,Hive,data_science,big_data
995,85,Kafka,data_science,big_data
996,85,Oracle,data_science,databases
997,85,machine learning,data_science,concepts
998,85,data mining,data_science,concepts
999,85,ETL,data_science,concepts
1000,85,data pipeline,data_science,concepts
1001,85,Apache,web_dev,devops_tools
1002,85,GitLab CI,web_dev,devops_tools
1003,85,Jenkins,web_dev,devops_tools
1004,85,CI/CD,web_dev,devops_tools
1005,86,Python,web_dev,languages
1006,86,R,data_science,languages
1007,86,SQL,data_science,languages
1008,86,Scala,data_science,languages
1009,86,SAS,data_science,languages
1010,86,MATLAB,data_science,languages
1011,86,Java,web_dev,languages
1012,86,Tableau,data_science,bi_tools
1013,86,Spark,data_science,big_data
1014,86,Hadoop,data_science,big_data
1015,86,Kafka,data_science,big_data
1016,86,Airflow,data_science,big_data
1017,86,Storm,data_science,big_data
1018,86,Redshift,data_science,databases
1019,86,Cassandra,data_science,databases
1020,86,SQL Server,data_science,databases
1021,86,machine learning,data_science,concepts
1022,86,data pipeline,data_science,concepts
1023,86,AWS,web_dev,devops_tools
1024,86,leadership,general,soft_skills
1025,86,interpersonal,general,soft_skills
1026,86,organization,general,soft_skills
1027,86,proactive,general,soft_skills
1028,86,PostgreSQL,web_dev,databases
1029,87,Python,web_dev,languages
1030,87,R,data_science,languages
1031,87,SQL,data_science,languages
1032,87,Scala,data_science,languages
1033,87,SAS,data_science,languages
1034,87,MATLAB,data_science,languages
1035,87,Java,web_dev,languages
1036,87,Tableau,data_science,bi_tools
1037,87,Spark,data_science,big_data
1038,87,Hadoop,data_science,big_data
1039,87,Kafka,data_science,big_data
1040,87,Airflow,data_science,big_data
1041,87,Storm,data_science,big_data
1042,87,Redshift,data_science,databases
1043,87,Cassandra,data_science,databases
1044,87,SQL Server,data_science,databases
1045,87,machine learning,data_science,concepts
1046,87,data pipeline,data_science,concepts
1047,87,AWS,web_dev,devops_tools
1048,87,leadership,general,soft_skills
1049,87,interpersonal,general,soft_skills
1050,87,proactive,general,soft_skills
1051,87,PostgreSQL,web_dev,databases
1052,88,Python,web_dev,languages
1053,88,SQL,data_science,languages
1054,88,Scala,data_science,languages
1055,88,machine learning,data_science,concepts
1056,88,ETL,data_science,concepts
1057,88,Go,web_dev,languages
1058,88,Less,web_dev,css_styling
1059,88,compliance,cyber_security,concepts
1060,88,audit,cyber_security,concepts
1061,88,communication,general,soft_skills
1062,88,leadership,general,soft_skills
1063,88,adaptability,general,soft_skills
1064,88,attention to detail,general,soft_skills
1065,88,analytical,general,soft_skills
1066,88,interpersonal,general,soft_skills
1067,88,organization,general,soft_skills
1068,88,negotiation,general,soft_skills
1069,88,project management,general,soft_skills
1070,89,machine learning,data_science,concepts
1071,89,data pipeline,data_science,concepts
1072,89,data warehouse,data_science,concepts
1073,90,Python,web_dev,languages
1074,90,SQL,data_science,languages
1075,90,ETL,data_science,concepts
1076,90,data pipeline,data_science,concepts
1077,90,communication,general,soft_skills
1078,90,collaboration,general,soft_skills
1079,90,proactive,general,soft_skills
1080,91,SQL,data_science,languages
1081,91,Scala,data_science,languages
1082,91,Spark,data_science,big_data
1083,91,Hadoop,data_science,big_data
1084,91,ETL,data_science,concepts
1085,91,data pipeline,data_science,concepts
1086,91,AWS,web_dev,devops_tools
1087,91,Jenkins,web_dev,devops_tools
1088,91,Ansible,web_dev,devops_tools
1089,91,Chef,web_dev,devops_tools
1090,91,problem solving,general,soft_skills
1091,91,critical thinking,general,soft_skills
1092,91,analytical,general,soft_skills
1093,91,organization,general,soft_skills
1094,91,CI/CD,web_dev,devops_tools
1095,92,SQL,data_science,languages
1096,92,data pipeline,data_science,concepts
1097,92,Jenkins,web_dev,devops_tools
1098,92,Ansible,web_dev,devops_tools
1099,92,Chef,web_dev,devops_tools
1100,92,problem solving,general,soft_skills
1101,92,critical thinking,general,soft_skills
1102,92,analytical,general,soft_skills
1103,92,organization,general,soft_skills
1104,92,CI/CD,web_dev,devops_tools
1105,93,SQL,data_science,languages
1106,93,Spark,data_science,big_data
1107,93,data pipeline,data_science,concepts
1108,93,stakeholder management,general,soft_skills
1109,94,Python,web_dev,languages
1110,94,SQL,data_science,languages
1111,94,Scala,data_science,languages
1112,94,Java,web_dev,languages
1113,94,Spark,data_science,big_data
1114,94,Hadoop,data_science,big_data
1115,94,Kafka,data_science,big_data
1116,94,Flink,data_science,big_data
1117,94,ETL,data_science,concepts
1118,94,data pipeline,data_science,concepts
1119,94,AWS,web_dev,devops_tools
1120,94,Azure,web_dev,devops_tools
1121,94,GCP,web_dev,devops_tools
1122,94,Apache,web_dev,devops_tools
1123,94,compliance,cyber_security,concepts
1124,94,communication,general,soft_skills
1125,94,collaboration,general,soft_skills
1126,94,attention to detail,general,soft_skills
1127,95,Python,web_dev,languages
1128,95,SQL,data_science,languages
1129,95,Scala,data_science,languages
1130,95,Java,web_dev,languages
1131,95,Spark,data_science,big_data
1132,95,Hadoop,data_science,big_data
1133,95,Kafka,data_science,big_data
1134,95,Flink,data_science,big_data
1135,95,ETL,data_science,concepts
1136,95,data pipeline,data_science,concepts
1137,95,AWS,web_dev,devops_tools
1138,95,Azure,web_dev,devops_tools
1139,95,GCP,web_dev,devops_tools
1140,95,Apache,web_dev,devops_tools
1141,95,compliance,cyber_security,concepts
1142,95,communication,general,soft_skills
1143,95,collaboration,general,soft_skills
1144,95,attention to detail,general,soft_skills
1145,96,SQL,data_science,languages
1146,96,data pipeline,data_science,concepts
1147,96,Jenkins,web_dev,devops_tools
1148,96,Ansible,web_dev,devops_tools
1149,96,Chef,web_dev,devops_tools
1150,96,problem solving,general,soft_skills
1151,96,critical thinking,general,soft_skills
1152,96,analytical,general,soft_skills
1153,96,organization,general,soft_skills
1154,96,CI/CD,web_dev,devops_tools
1155,105,Python,web_dev,languages
1156,105,SQL,data_science,languages
1157,105,Airflow,data_science,big_data
1158,105,Snowflake,data_science,databases
1159,105,ETL,data_science,concepts
1160,105,data pipeline,data_science,concepts
1161,105,data warehouse,data_science,concepts
1162,105,data lake,data_science,concepts
1163,105,CI/CD,web_dev,devops_tools
1164,106,machine learning,data_science,concepts
1165,106,AWS,web_dev,devops_tools
1166,106,Azure,web_dev,devops_tools
1167,106,compliance,cyber_security,concepts
1168,106,organization,general,soft_skills
1169,106,agile,general,soft_skills
1170,107,SQL,data_science,languages
1171,107,Scala,data_science,languages
1172,107,Spark,data_science,big_data
1173,107,Hadoop,data_science,big_data
1174,107,ETL,data_science,concepts
1175,107,data pipeline,data_science,concepts
1176,107,AWS,web_dev,devops_tools
1177,107,Jenkins,web_dev,devops_tools
1178,107,Ansible,web_dev,devops_tools
1179,107,Chef,web_dev,devops_tools
1180,107,problem solving,general,soft_skills
1181,107,critical thinking,general,soft_skills
1182,107,analytical,general,soft_skills
1183,107,organization,general,soft_skills
1184,107,CI/CD,web_dev,devops_tools
1185,108,SQL,data_science,languages
1186,108,Scala,data_science,languages
1187,108,Spark,data_science,big_data
1188,108,Hadoop,data_science,big_data
1189,108,ETL,data_science,concepts
1190,108,data pipeline,data_science,concepts
1191,108,AWS,web_dev,devops_tools
1192,108,Jenkins,web_dev,devops_tools
1193,108,Ansible,web_dev,devops_tools
1194,108,Chef,web_dev,devops_tools
1195,108,problem solving,general,soft_skills
1196,108,critical thinking,general,soft_skills
1197,108,analytical,general,soft_skills
1198,108,organization,general,soft_skills
1199,108,CI/CD,web_dev,devops_tools
1200,109,Python,web_dev,languages
1201,109,Java,web_dev,languages
1202,109,Kafka,data_science,big_data
1203,109,PostgreSQL,web_dev,databases
1204,109,MySQL,web_dev,databases
1205,109,MongoDB,web_dev,databases
1206,109,Redis,web_dev,databases
1207,109,Cassandra,data_science,databases
1208,109,TypeScript,web_dev,languages
1209,109,Go,web_dev,languages
1210,109,Rust,web_dev,languages
1211,109,Swift,web_dev,mobile
1212,109,Less,web_dev,css_styling
1213,109,Node.js,web_dev,backend_frameworks
1214,109,Spring Boot,web_dev,backend_frameworks
1215,109,Spring,web_dev,backend_frameworks
1216,109,Docker,web_dev,devops_tools
1217,109,Kubernetes,web_dev,devops_tools
1218,109,AWS,web_dev,devops_tools
1219,109,Azure,web_dev,devops_tools
1220,109,Apache,web_dev,devops_tools
1221,109,GitHub Actions,web_dev,devops_tools
1222,109,GitLab CI,web_dev,devops_tools
1223,109,Jenkins,web_dev,devops_tools
1224,109,Prometheus,web_dev,devops_tools
1225,109,Grafana,web_dev,devops_tools
1226,109,RESTful,web_dev,api_tools
1227,109,GraphQL,web_dev,api_tools
1228,109,gRPC,web_dev,api_tools
1229,109,access control,cyber_security,concepts
1230,109,IAM,cyber_security,concepts
1231,109,compliance,cyber_security,concepts
1232,109,audit,cyber_security,concepts
1233,109,OWASP,cyber_security,concepts
1234,109,GDPR,cyber_security,frameworks
1235,109,communication,general,soft_skills
1236,109,leadership,general,soft_skills
1237,109,agile,general,soft_skills
1238,109,JavaScript,web_dev,languages
1239,109,CI/CD,web_dev,devops_tools
1240,110,audit,cyber_security,concepts
1241,110,communication,general,soft_skills
1242,110,organization,general,soft_skills
1243,111,communication,general,soft_skills
1244,111,agile,general,soft_skills
1245,112,classification,data_science,concepts
1246,112,Swift,web_dev,mobile
1247,112,compliance,cyber_security,concepts
1248,112,audit,cyber_security,concepts
1249,112,communication,general,soft_skills
1250,112,teamwork,general,soft_skills
1251,112,collaboration,general,soft_skills
1252,112,analytical,general,soft_skills
1253,112,organization,general,soft_skills
1254,112,proactive,general,soft_skills
1255,113,communication,general,soft_skills
1256,113,adaptability,general,soft_skills
1257,113,collaboration,general,soft_skills
1258,113,analytical,general,soft_skills
1259,113,stakeholder management,general,soft_skills
1260,114,compliance,cyber_security,concepts
1261,114,audit,cyber_security,concepts
1262,115,compliance,cyber_security,concepts
1263,115,leadership,general,soft_skills
1264,115,collaboration,general,soft_skills
1265,115,organization,general,soft_skills
1266,115,mentoring,general,soft_skills
1267,115,project management,general,soft_skills
1268,116,compliance,cyber_security,concepts
1269,116,communication,general,soft_skills
1270,116,leadership,general,soft_skills
1271,116,collaboration,general,soft_skills
1272,116,project management,general,soft_skills
1273,117,compliance,cyber_security,concepts
1274,117,communication,general,soft_skills
1275,117,leadership,general,soft_skills
1276,117,collaboration,general,soft_skills
1277,117,project management,general,soft_skills
1278,118,compliance,cyber_security,concepts
1279,118,communication,general,soft_skills
1280,118,leadership,general,soft_skills
1281,118,collaboration,general,soft_skills
1282,118,organization,general,soft_skills
1283,118,mentoring,general,soft_skills
1284,118,project management,general,soft_skills
1285,119,Power BI,data_science,bi_tools
1286,119,compliance,cyber_security,concepts
1287,119,communication,general,soft_skills
1288,119,teamwork,general,soft_skills
1289,119,adaptability,general,soft_skills
1290,119,collaboration,general,soft_skills
1291,119,attention to detail,general,soft_skills
1292,119,analytical,general,soft_skills
1293,120,Python,web_dev,languages
1294,120,Pandas,data_science,data_processing
1295,120,NumPy,data_science,data_processing
1296,120,ETL,data_science,concepts
1297,120,FastAPI,web_dev,backend_frameworks
1298,120,REST,web_dev,api_tools
1299,120,communication,general,soft_skills
1300,120,collaboration,general,soft_skills
1301,120,time management,general,soft_skills
1302,120,analytical,general,soft_skills
1303,120,organization,general,soft_skills
1304,121,compliance,cyber_security,concepts
1305,121,communication,general,soft_skills
1306,121,teamwork,general,soft_skills
1307,122,compliance,cyber_security,concepts
1308,123,classification,data_science,concepts
1309,123,Backbone,web_dev,frontend_frameworks
1310,123,compliance,cyber_security,concepts
1311,123,communication,general,soft_skills
1312,123,teamwork,general,soft_skills
1313,123,leadership,general,soft_skills
1314,123,organization,general,soft_skills
1315,123,decision making,general,soft_skills
1316,124,Power BI,data_science,bi_tools
1317,124,compliance,cyber_security,concepts
1318,124,communication,general,soft_skills
1319,124,teamwork,general,soft_skills
1320,124,attention to detail,general,soft_skills
1321,124,presentation,general,soft_skills
1322,124,analytical,general,soft_skills
1323,124,conflict resolution,general,soft_skills
1324,125,Less,web_dev,css_styling
1325,125,compliance,cyber_security,concepts
1326,125,communication,general,soft_skills
1327,126,communication,general,soft_skills
1328,126,presentation,general,soft_skills
1329,126,organization,general,soft_skills
1330,127,Backbone,web_dev,frontend_frameworks
1331,127,Fiber,web_dev,backend_frameworks
1332,127,compliance,cyber_security,concepts
1333,127,communication,general,soft_skills
1334,127,leadership,general,soft_skills
1335,127,analytical,general,soft_skills
1336,127,proactive,general,soft_skills
1337,128,Backbone,web_dev,frontend_frameworks
1338,128,Fiber,web_dev,backend_frameworks
1339,128,compliance,cyber_security,concepts
1340,128,communication,general,soft_skills
1341,128,leadership,general,soft_skills
1342,128,analytical,general,soft_skills
1343,128,proactive,general,soft_skills
1344,129,communication,general,soft_skills
1345,129,presentation,general,soft_skills
1346,129,organization,general,soft_skills
1347,130,compliance,cyber_security,concepts
1348,130,communication,general,soft_skills
1349,130,leadership,general,soft_skills
1350,130,interpersonal,general,soft_skills
1351,130,negotiation,general,soft_skills
1352,131,communication,general,soft_skills
1353,131,presentation,general,soft_skills
1354,131,organization,general,soft_skills
1355,132,SQL,data_science,languages
1356,132,PostgreSQL,web_dev,databases
1357,132,Oracle,data_science,databases
1358,132,SQL Server,data_science,databases
1359,132,Kubernetes,web_dev,devops_tools
1360,132,Azure,web_dev,devops_tools
1361,132,compliance,cyber_security,concepts
1362,132,Azure Security,cyber_security,certifications
1363,132,HIPAA,cyber_security,frameworks
1364,132,GDPR,cyber_security,frameworks
1365,132,leadership,general,soft_skills
1366,132,organization,general,soft_skills
1367,133,classification,data_science,concepts
1368,133,compliance,cyber_security,concepts
1369,133,audit,cyber_security,concepts
1370,133,communication,general,soft_skills
1371,133,leadership,general,soft_skills
1372,133,collaboration,general,soft_skills
1373,133,attention to detail,general,soft_skills
1374,133,analytical,general,soft_skills
1375,133,interpersonal,general,soft_skills
1376,133,organization,general,soft_skills
1377,133,proactive,general,soft_skills
1378,133,project management,general,soft_skills
1379,134,Python,web_dev,languages
1380,134,SQL,data_science,languages
1381,134,Java,web_dev,languages
1382,134,Tableau,data_science,bi_tools
1383,134,Power BI,data_science,bi_tools
1384,134,SSRS,data_science,bi_tools
1385,134,SSIS,data_science,bi_tools
1386,134,Oracle,data_science,databases
1387,134,SQL Server,data_science,databases
1388,134,data mining,data_science,concepts
1389,134,ETL,data_science,concepts
1390,134,Go,web_dev,languages
1391,134,compliance,cyber_security,concepts
1392,134,presentation,general,soft_skills
1393,134,analytical,general,soft_skills
1394,134,decision making,general,soft_skills
1395,134,agile,general,soft_skills
1396,135,Python,web_dev,languages
1397,135,SQL,data_science,languages
1398,135,Java,web_dev,languages
1399,135,Tableau,data_science,bi_tools
1400,135,Power BI,data_science,bi_tools
1401,135,SSRS,data_science,bi_tools
1402,135,SSIS,data_science,bi_tools
1403,135,Oracle,data_science,databases
1404,135,SQL Server,data_science,databases
1405,135,data mining,data_science,concepts
1406,135,ETL,data_science,concepts
1407,135,Go,web_dev,languages
1408,135,compliance,cyber_security,concepts
1409,135,presentation,general,soft_skills
1410,135,analytical,general,soft_skills
1411,135,decision making,general,soft_skills
1412,135,agile,general,soft_skills
1413,136,Python,web_dev,languages
1414,136,SQL,data_science,languages
1415,136,Java,web_dev,languages
1416,136,Tableau,data_science,bi_tools
1417,136,Power BI,data_science,bi_tools
1418,136,SSRS,data_science,bi_tools
1419,136,SSIS,data_science,bi_tools
1420,136,Oracle,data_science,databases
1421,136,SQL Server,data_science,databases
1422,136,data mining,data_science,concepts
1423,136,ETL,data_science,concepts
1424,136,Go,web_dev,languages
1425,136,compliance,cyber_security,concepts
1426,136,presentation,general,soft_skills
1427,136,analytical,general,soft_skills
1428,136,decision making,general,soft_skills
1429,136,agile,general,soft_skills
1430,137,statistical analysis,data_science,concepts
1431,137,compliance,cyber_security,concepts
1432,137,communication,general,soft_skills
1433,137,leadership,general,soft_skills
1434,137,collaboration,general,soft_skills
1435,137,presentation,general,soft_skills
1436,137,analytical,general,soft_skills
1437,137,interpersonal,general,soft_skills
1438,137,stakeholder management,general,soft_skills
1439,137,project management,general,soft_skills
1440,138,SQL,data_science,languages
1441,138,Tableau,data_science,bi_tools
1442,138,Power BI,data_science,bi_tools
1443,138,data warehouse,data_science,concepts
1444,138,Foundation,web_dev,css_styling
1445,138,communication,general,soft_skills
1446,138,collaboration,general,soft_skills
1447,138,presentation,general,soft_skills
1448,138,analytical,general,soft_skills
1449,138,organization,general,soft_skills
1450,138,self-motivated,general,soft_skills
1451,138,mentoring,general,soft_skills
1452,139,Python,web_dev,languages
1453,139,SQL,data_science,languages
1454,139,Power BI,data_science,bi_tools
1455,139,analytical,general,soft_skills
1456,140,machine learning,data_science,concepts
1457,140,Go,web_dev,languages
1458,140,Less,web_dev,css_styling
1459,140,critical thinking,general,soft_skills
1460,140,adaptability,general,soft_skills
1461,140,organization,general,soft_skills
1462,141,machine learning,data_science,concepts
1463,141,Go,web_dev,languages
1464,141,Less,web_dev,css_styling
1465,141,critical thinking,general,soft_skills
1466,141,adaptability,general,soft_skills
1467,141,organization,general,soft_skills
1468,142,SQL,data_science,languages
1469,142,Power BI,data_science,bi_tools
1470,142,Google Data Studio,data_science,bi_tools
1471,142,MongoDB,web_dev,databases
1472,142,Cassandra,data_science,databases
1473,142,ETL,data_science,concepts
1474,142,communication,general,soft_skills
1475,142,attention to detail,general,soft_skills
1476,142,analytical,general,soft_skills
1477,142,PostgreSQL,web_dev,databases
1478,143,Python,web_dev,languages
1479,143,R,data_science,languages
1480,143,SQL,data_science,languages
1481,143,Tableau,data_science,bi_tools
1482,143,Power BI,data_science,bi_tools
1483,143,Looker,data_science,bi_tools
1484,143,QlikView,data_science,bi_tools
1485,143,SSIS,data_science,bi_tools
1486,143,PostgreSQL,web_dev,databases
1487,143,MySQL,web_dev,databases
1488,143,Oracle,data_science,databases
1489,143,SQL Server,data_science,databases
1490,143,ETL,data_science,concepts
1491,143,access control,cyber_security,concepts
1492,143,communication,general,soft_skills
1493,143,analytical,general,soft_skills
1494,143,stakeholder management,general,soft_skills
1495,144,statistical analysis,data_science,concepts
1496,144,communication,general,soft_skills
1497,144,analytical,general,soft_skills
1498,144,interpersonal,general,soft_skills
1499,145,SQL,data_science,languages
1500,145,Tableau,data_science,bi_tools
1501,145,Power BI,data_science,bi_tools
1502,145,communication,general,soft_skills
1503,145,leadership,general,soft_skills
1504,145,critical thinking,general,soft_skills
1505,145,adaptability,general,soft_skills
1506,145,collaboration,general,soft_skills
1507,145,presentation,general,soft_skills
1508,145,analytical,general,soft_skills
1509,145,organization,general,soft_skills
1510,145,stakeholder management,general,soft_skills
1511,146,SQL,data_science,languages
1512,146,Tableau,data_science,bi_tools
1513,146,Power BI,data_science,bi_tools
1514,146,communication,general,soft_skills
1515,146,leadership,general,soft_skills
1516,146,critical thinking,general,soft_skills
1517,146,adaptability,general,soft_skills
1518,146,collaboration,general,soft_skills
1519,146,presentation,general,soft_skills
1520,146,analytical,general,soft_skills
1521,146,organization,general,soft_skills
1522,146,stakeholder management,general,soft_skills
1523,147,machine learning,data_science,concepts
1524,147,Go,web_dev,languages
1525,147,compliance,cyber_security,concepts
1526,147,interpersonal,general,soft_skills
1527,147,decision making,general,soft_skills
1528,148,machine learning,data_science,concepts
1529,148,Go,web_dev,languages
1530,148,compliance,cyber_security,concepts
1531,148,interpersonal,general,soft_skills
1532,148,decision making,general,soft_skills
1533,149,communication,general,soft_skills
1534,149,attention to detail,general,soft_skills
1535,149,analytical,general,soft_skills
1536,149,interpersonal,general,soft_skills
1537,149,project management,general,soft_skills
1538,150,Python,web_dev,languages
1539,150,R,data_science,languages
1540,150,SQL,data_science,languages
1541,150,Tableau,data_science,bi_tools
1542,150,Power BI,data_science,bi_tools
1543,150,Qlik,data_science,bi_tools
1544,150,data mining,data_science,concepts
1545,150,Go,web_dev,languages
1546,150,compliance,cyber_security,concepts
1547,150,audit,cyber_security,concepts
1548,150,leadership,general,soft_skills
1549,150,collaboration,general,soft_skills
1550,150,attention to detail,general,soft_skills
1551,150,analytical,general,soft_skills
1552,150,decision making,general,soft_skills
1553,150,agile,general,soft_skills
1554,151,compliance,cyber_security,concepts
1555,151,audit,cyber_security,concepts
1556,151,communication,general,soft_skills
1557,151,leadership,general,soft_skills
1558,151,collaboration,general,soft_skills
1559,151,analytical,general,soft_skills
1560,151,organization,general,soft_skills
1561,152,compliance,cyber_security,concepts
1562,152,audit,cyber_security,concepts
1563,152,communication,general,soft_skills
1564,152,leadership,general,soft_skills
1565,152,collaboration,general,soft_skills
1566,152,analytical,general,soft_skills
1567,152,organization,general,soft_skills
1568,153,compliance,cyber_security,concepts
1569,153,audit,cyber_security,concepts
1570,153,communication,general,soft_skills
1571,153,leadership,general,soft_skills
1572,153,collaboration,general,soft_skills
1573,153,analytical,general,soft_skills
1574,153,organization,general,soft_skills
1575,154,Power BI,data_science,bi_tools
1576,154,compliance,cyber_security,concepts
1577,154,collaboration,general,soft_skills
1578,154,analytical,general,soft_skills
1579,155,statistical analysis,data_science,concepts
1580,155,compliance,cyber_security,concepts
1581,155,communication,general,soft_skills
1582,155,time management,general,soft_skills
1583,155,attention to detail,general,soft_skills
1584,155,presentation,general,soft_skills
1585,155,analytical,general,soft_skills
1586,155,stakeholder management,general,soft_skills
1587,156,compliance,cyber_security,concepts
1588,156,communication,general,soft_skills
1589,156,attention to detail,general,soft_skills
1590,156,analytical,general,soft_skills
1591,156,interpersonal,general,soft_skills
1592,157,compliance,cyber_security,concepts
1593,157,communication,general,soft_skills
1594,157,leadership,general,soft_skills
1595,157,collaboration,general,soft_skills
1596,157,analytical,general,soft_skills
1597,157,organization,general,soft_skills
1598,157,mentoring,general,soft_skills
1599,157,project management,general,soft_skills
1600,158,risk assessment,cyber_security,concepts
